,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,Rand
4463,6jPob3XDIVyNwPKUv2GwBf,Sleeping At Last,You Are Enough (Acoustic),You Are Enough (Acoustic),43,188357,FALSE,0.502,0.33,1,-8.568,1,0.0326,0.913,1.70E-06,0.0717,0.24,115.007,4,ambient,0.620527148
15816,3GQ4GdXU8wBbPqBcKDTJ65,Charlene Su,i like red,i like red,56,122500,FALSE,0.691,0.45,1,-12.395,1,0.145,0.335,0.000323,0.163,0.65,169.908,4,chill,0.212781685
80489,2ZxdwRUfd0LiAshQclfQZb,Diljit Dosanjh,Drive Thru,Red Chilli,62,152500,FALSE,0.81,0.784,10,-7.077,0,0.192,0.037,0,0.0631,0.763,88.004,4,pop-film,0.270377455
54428,2cBXzWQ4ywyh8B3IK6br9U,Bogdan Raczynski,MyLoveILove,MyLoveILove,12,32106,FALSE,0.346,0.0342,2,-22.619,1,0.0433,0.986,0.892,0.111,0.172,71.34,3,idm,0.41921658
110368,5v0TUGNaoQmU6LKrbLwvyc,Earthspace;Ital,Afterlife,Afterlife,38,384000,FALSE,0.657,0.992,0,-5.723,1,0.0726,0.000108,0.846,0.737,0.149,145,4,trance,0.157259811
2402,64BbK9SFKH2jk86U3dGj2P,Red Hot Chili Peppers,Californication (Deluxe Edition),Otherside,80,255373,FALSE,0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,4,alt-rock,0.966406295
34361,5hwnuNyWbERbz1g64G7BUO,Kalpana Patowary;Ritesh Pandey,Bahiyan Jo Hamari Pakadi,Bahiyan Jo Hamari Pakadi,38,237135,FALSE,0.597,0.939,11,-3.524,1,0.0954,0.356,0,0.175,0.738,141.975,4,folk,0.121023256
21888,5agcKoxeacFr9xlsx6I3Lp,K Lion,Zess In Peace,Zess In Peace,26,188200,FALSE,0.75,0.48,1,-8.512,1,0.132,0.0272,1.64E-05,0.145,0.171,100.092,4,dancehall,0.116267237
88604,41oY4WCTj5kccfesTVFnvN,Bad Bunny;Jhayco,Un Verano Sin Ti,Tarot,91,237894,TRUE,0.795,0.684,11,-3.971,0,0.0419,0.0225,0,0.658,0.419,114.011,4,reggae,0.929870086
21069,0RXPIDc6MHcrv1ln3e37TS,Omah Lay;Justin Bieber,For the Girls: Summer Hits,Attention,0,180563,FALSE,0.817,0.72,5,-8.134,0,0.0809,0.172,0.000726,0.109,0.384,119.989,4,dancehall,0.127039106
7431,399qLycR0H4b1fN0FZTLy5,Balsam Range,Papertown,Any Old Road (Will Take You There),23,206280,FALSE,0.635,0.627,4,-8.103,1,0.0313,0.874,4.55E-05,0.311,0.619,119.529,4,bluegrass,0.874131813
69021,0WGZNNJzKRZJrRr7aasepC,Sachin Warrier,Neram (Original Motion Picture Soundtrack),Vaathil Melle,51,280760,FALSE,0.637,0.567,1,-7.323,1,0.027,0.104,0.000154,0.0572,0.556,103.971,4,malay,0.005287854
72074,6V4k01Xr3HsVrfqUyQSIqt,Lamb of God,Omens,Ditch,57,217606,TRUE,0.506,0.959,0,-4.853,1,0.0966,0.000392,0.339,0.481,0.434,149.842,4,metalcore,0.378711659
90189,08ksJGciam3UJhNdVJ7I4S,Los Chicanos,Tesoros De Coleccion - Los Chicanos,El Puente de Piedra,41,220866,FALSE,0.465,0.433,7,-9.187,1,0.0268,0.507,0,0.142,0.447,96.513,4,rock-n-roll,0.251749755
59812,38Ogh3rsHba83kXx13gbKs,Leila Bela,Angra Manyu,V-4,0,13386,FALSE,0,0.224,11,-22.196,1,0,0.97,0,0.907,0,0,0,iranian,0.78316178
38873,7usbSmFna598CdvpZiHWlq,Tony Molina,Dissed and Dismissed,Change My Ways,27,72339,FALSE,0.233,0.818,2,-10.238,1,0.0375,0.215,0.0689,0.296,0.76,164.429,4,garage,0.89562414
89856,0vHfVsEe6Ps0d8cZ9PGzSw,De La Ghetto;Rauw Alejandro,Loco Por Perrearte (Remix),Loco Por Perrearte - Remix,82,199148,TRUE,0.848,0.673,11,-4.034,0,0.058,0.0147,0.00652,0.102,0.39,93.987,4,reggaeton,0.79046339
96516,1XoqYXr8L0X7kpivUph328,Geraldo Azevedo,O Grande Encontro 3,Dona Da Minha Cabeça - Ao Vivo,39,241600,FALSE,0.57,0.693,11,-5.234,0,0.0841,0.611,0,0.97,0.614,142.064,4,samba,0.887419021
30061,1HGtTmgl1sEycuS9lJviWQ,Zaeden,Genesis 1:1,dooriyan,63,161624,FALSE,0.735,0.593,11,-7.473,1,0.0885,0.731,0.178,0.135,0.475,160.07,4,edm,0.672934081
58125,4yUcHLkHUwAPpKN0Uvdo8I,Rammstein,Herzeleid (XXV Anniversary Edition – Remastered),Du riechst so gut,68,291660,FALSE,0.676,0.747,3,-7.732,1,0.0308,0.000111,0.203,0.356,0.797,111.85,4,industrial,0.310080037
78098,3qtsCNiRjfgXln9YDZ1deu,Michelle,Ballermann Hits Party 2023,Scheißkerl,0,202666,FALSE,0.586,0.877,2,-4.466,1,0.084,0.0355,0,0.305,0.549,129.886,4,party,0.784649725
53922,6ImEBuxsbuTowuHmg3Z2FO,Mabel,High Expectations,Mad Love,66,169813,FALSE,0.623,0.796,0,-2.981,0,0.199,0.659,0,0.115,0.607,197.524,4,house,0.652144261
95137,4MC4HjA8ygk26rlml0Tmpu,La Sonora Dinamita;El Bebeto,Cumbias De Verano Best Hits,La Parabólica,39,204146,FALSE,0.846,0.814,7,-4.271,1,0.045,0.309,0.00156,0.0534,0.443,103.025,4,salsa,0.285918664
99534,3VDcmJe6TSGy3MfjhHdDOX,Sara Kays,Low-Key Hits,When You Look at Me,0,170375,FALSE,0.641,0.293,2,-10.711,1,0.0291,0.836,0,0.217,0.373,129.849,4,singer-songwriter,0.39473076
53760,0GTPmh5G40joBg93vcSQNq,Alok;Ilkay Sencan;Tove Lo,Don't Say Goodbye (feat. Tove Lo),Don't Say Goodbye (feat. Tove Lo),73,186700,FALSE,0.698,0.719,0,-4.923,0,0.0455,0.00829,4.01E-06,0.326,0.364,120.062,4,house,0.999261563
72887,5SrbYHN89Ay0EFCiyqyB4a,Chiodos,Bone Palace Ballet: Grand Coda,Smitten For The Mitten,26,195293,FALSE,0.483,0.968,5,-3.167,1,0.111,0.0163,0,0.331,0.195,93.988,4,metalcore,0.327374671
5313,5KpUgOcUVkO1nA8H50pf9q,茅原実里,みちしるべ,みちしるべ,48,287706,FALSE,0.289,0.422,9,-5.88,1,0.0337,0.171,0,0.0862,0.212,173.795,4,anime,0.352574688
28593,0AJrAnMeFDG04VHuuvrC9Y,BaianaSystem,BaianaSystem,Jah Jah Revolta,30,321666,FALSE,0.551,0.806,11,-8.328,0,0.0558,0.026,0.00122,0.0762,0.671,143.876,4,dub,0.115967773
18782,3zdxcZaSWX6E9okiwH48SR,Martin Short,Fame Becomes Me (Original Broadway Cast Recording),All I Ask (Is You Love Me),21,101080,FALSE,0.64,0.515,5,-4.496,1,0.115,0.519,0,0.87,0.615,107.239,4,comedy,0.987107203
79874,7jGNmNMR3OAnuey01B7OH4,Smyang Piano,Heartbeat (Lofi Edit),Heartbeat - Lofi Edit,35,166153,FALSE,0.666,0.329,5,-12.681,1,0.0266,0.864,0.927,0.123,0.108,129.987,4,piano,0.93615636
70402,4QkfX9IvweUUIDY9pRACPp,Eason Chan,打得火熱,K歌之王,51,222351,FALSE,0.346,0.349,2,-9.428,1,0.0355,0.754,1.46E-06,0.381,0.271,78.634,4,mandopop,0.756395915
78916,1DBILUsTKiX83pO0Hi8jk4,Talstrasse 3-5,Wieder auffer Tanze,Wieder auffer Tanze,24,147046,FALSE,0.643,0.879,9,-2.77,1,0.0756,0.0674,1.84E-06,0.078,0.684,92.967,4,party,0.504861249
109975,2UFB8AVkg1GmED34xmEA9o,Hozho,Be The Best & Fuck The Rest,Revolta - Original Mix,31,352000,FALSE,0.719,0.711,6,-8.877,0,0.0364,0.00688,0.869,0.11,0.203,126.984,4,techno,0.664907742
104834,4YEB2VnuEl9IiFElAb4bCX,Green Valley,Mírame a los Ojos,El Final del Túnel,27,304506,FALSE,0.67,0.429,9,-10.68,1,0.0905,0.848,0,0.115,0.732,82.56,4,spanish,0.335146836
64119,5wZLZAAeHmKOJUT5ESTEFG,Louis Armstrong,pov: you have a holly jolly christmas,Winter Wonderland - Single Version,0,181446,FALSE,0.431,0.215,1,-11.471,1,0.0523,0.777,0,0.179,0.401,77.108,4,jazz,0.187834403
42625,7rucgQqmhgmDNfU5C5MrJD,Regurgitate,Hatefilled Vengeance,Complete Rectal Prolapse,12,60000,FALSE,0.135,0.991,8,-3.786,0,0.238,3.30E-06,0.923,0.12,0.196,186.843,4,grindcore,0.13087483
68087,6MxGvnJWqdGS0chQypGXhB,J Balvin;Ryan Castro,Feliz Cumpleaños con Perreo,Nivel De Perreo,2,151573,TRUE,0.802,0.828,1,-3.601,1,0.0756,0.0217,0,0.0692,0.722,91.983,4,latino,0.347090289
91810,5X5Dcmfb2nXFInfXQ7P5GD,The Goo Goo Dolls,La Fine dell'Estate,Iris,0,289906,FALSE,0.291,0.791,11,-5.683,0,0.0361,0.00133,5.17E-06,0.0811,0.511,155.669,3,rock,0.747523049
77534,7403W5ylwNjRRUm8aIUNHR,Exaltasamba,Ao Vivo Na Ilha Da Magia,"Já Que Tá Gostoso Deixa (Mata Papai) - Ao Vivo Na Ilha Da Magia,Brasil/2008",46,220636,FALSE,0.721,0.737,9,-8.725,0,0.0692,0.581,1.58E-06,0.942,0.831,102.52,4,pagode,0.044836518
40619,19N7xuxcIcla9KTrLnUFa7,Fernanda Brum,Fernanda Brum - Gospel Collection Ao Vivo,A Tua Glória Faz,40,283469,FALSE,0.333,0.565,5,-7.938,1,0.0367,0.529,0.000149,0.684,0.325,146.113,3,gospel,0.816218208
65985,1WjGvMbHE23jEipydV80Mu,BTS,Love Yourself 結 'Answer',FAKE LOVE - Rocking Vibe Mix,59,238494,FALSE,0.466,0.804,2,-4.009,0,0.0392,0.0573,0,0.432,0.352,154.901,4,k-pop,0.192169615
56079,3prMqfGezqX8EFeReMPUIb,Glass Animals,Frühstücksmusik Herbst/Winter 2022/2023,Heat Waves,0,238805,FALSE,0.761,0.525,11,-6.9,1,0.0944,0.44,6.70E-06,0.0921,0.531,80.87,4,indie-pop,0.925138625
98762,3bJ10EhDqe7Ro1QXb8Oepp,Mark Seibert;Barbara Obermeier,...So Far! Seine grössten Musicalerfolge bis jetzt,"Totale Finsternis (From the Musical "" Tanz der Vampire "" )",21,250680,FALSE,0.424,0.398,6,-7.369,0,0.0402,0.729,0,0.103,0.111,119.543,4,show-tunes,0.118039319
61857,4uvdOLtXXLXEiRprSMWAGl,Seiko Matsuda,Pineapple,赤いスイートピー,19,221720,FALSE,0.481,0.419,7,-7.984,1,0.0258,0.735,0,0.0985,0.457,166.854,4,j-idol,0.162395495
40607,0aZ7XcrzNN4qrvjOviF78c,Trio Alexandre,Minha Oração,Cristo Tem Poder,40,231346,FALSE,0.601,0.678,7,-6.117,1,0.0312,0.485,1.45E-05,0.226,0.754,98.086,3,gospel,0.013352829
93984,4zr8pZBqamXGPv7OwFo1Q2,Konstantin Pluzhnikov,Встреча (Meeting),Облетели цветы (Flowers Fly Round),0,129720,FALSE,0.437,0.136,1,-16.158,0,0.0363,0.892,2.15E-05,0.104,0.247,79.447,4,romance,0.781956809
3974,4G3Dj555j7wWDZeisudkDH,Ravyn Lenae;Doechii,The Look - R&B Feels,Xtasy - Remix,0,270497,TRUE,0.663,0.794,5,-7.793,1,0.0886,0.231,0.000693,0.0861,0.74,107.084,4,alternative,0.28706052
27025,2jwJIaPyTu7oRLotDg5qmI,Pola & Bryson,Running Away EP,Flat Jam,7,300689,FALSE,0.539,0.72,8,-6.877,0,0.0433,0.00112,0.758,0.221,0.342,173.996,4,drum-and-bass,0.484537483
35140,6o4AWPmqbT4KymHawEZ7Kw,Pablo,Êee...Paixão!,A Casa ao Lado,47,316613,FALSE,0.738,0.743,7,-2.12,1,0.0377,0.255,0,0.449,0.68,131.78,4,forro,0.776091635
76024,3F10yGruAGAJhxvyd3NDgW,Giuseppe Verdi;Vincenzo Ciliberti,CD 2 LE NOVITÀ,Attila - Santo di patria... Allor che i forti corrono,0,216129,FALSE,0.149,0.553,10,-6.576,1,0.0412,0.906,0.719,0.637,0.369,178.113,1,opera,0.001805523
76608,5NQ41wfi4Pykv4eDTlAoIs,Richard Wagner;Slovak Philharmonic;Michael Halasz,"Wagner, R.: Orchestral Highlights From Operas",Lohengrin: Prelude,48,596000,FALSE,0.0667,0.047,9,-25.426,1,0.0425,0.928,0.9,0.0652,0.0281,75.446,4,opera,0.929409376
47133,2W2FdBJVibxUT86HT7Dx5E,Misfits,Twisted Halloween Hits,Halloween,0,112426,FALSE,0.382,0.937,0,-9.01,1,0.0758,0.0172,0,0.271,0.0957,108.729,4,hard-rock,0.36297258
2515,6A6PDawvZIfnJHW40sBHzz,The Score,ATLAS,Miracle,59,206400,FALSE,0.638,0.766,11,-4.12,0,0.0368,0.0621,0,0.273,0.588,129.987,4,alt-rock,0.050565398
68828,0YPn9Bz18DuzsMp2DhwF36,Jamsha;Frankie Boy,El Putipuerko,Oye Mira Nena (Remix) [feat. Frankie Boy],42,244904,FALSE,0.894,0.732,2,-5.497,1,0.106,0.0326,0,0.569,0.837,97.979,4,latino,0.326862454
79283,3URt4lJQlANOstDBAWQJA7,The Fray,Scars & Stories,Be Still,56,168853,FALSE,0.361,0.149,7,-12.066,1,0.0333,0.887,0,0.175,0.302,107.607,3,piano,0.270847086
22383,1qz8RLkJJLeSBZoE1haOwH,For Today,Breaker,White Flag,25,213973,FALSE,0.314,0.935,10,-4.153,0,0.161,0.00341,0,0.407,0.294,133.657,4,death-metal,0.758146364
75539,2aE2eLhO8NYQIWEWAu64TO,Dan Gibson's Solitudes,Angels of the Sea,Florida Dream,22,413220,FALSE,0.412,0.187,5,-23.347,1,0.0917,0.978,0.159,0.652,0.225,106.785,4,new-age,0.446802053
46361,3Us0XZpIizl6gDmHnLjIex,Bang!,Shooting Star,Shooting Star - Force & Styles Mix,21,278604,FALSE,0.432,0.945,10,-6.426,0,0.04,0.0033,0.561,0.182,0.328,169.956,4,happy,0.541250797
78046,2B7ztTw0XuywnZK6W3tTG7,Andreas Gabalier,Best Of Karneval,Hulapalu,0,180252,FALSE,0.705,0.676,0,-4.672,1,0.0467,0.505,0,0.628,0.701,124.96,4,party,0.934175263
63583,6U5CcGwPuRfhUKY2cV9YhP,Eikichi Yazawa,LIVE DECADE 1990-1999 (50th Anniversary Remastered),SOMEBODY'S NIGHT - Live at 日本武道館'96 - Remastered 2022,34,253466,FALSE,0.399,0.908,4,-7.294,0,0.121,0.014,6.22E-06,0.436,0.363,121.959,4,j-rock,0.402812016
70913,6knFPSglS3xfSleqy7XbNS,李凱馨,I'm Happy,I'm Happy,36,251250,FALSE,0.538,0.437,4,-7.586,1,0.0287,0.607,0,0.101,0.163,119.927,4,mandopop,0.709917062
88203,43VoASYNFFXqy2HE0rAm4W,Daddy Yankee;Bad Bunny,Clásicos de ahora: Perreo,X ÚLTIMA VEZ,0,192477,TRUE,0.812,0.855,7,-3.725,1,0.0554,0.0789,0.000167,0.108,0.573,90.04,4,reggae,0.240824287
25421,0QIxgtgX9oV8dXua5UPEdU,Mat.Joe;Ninetoes,Toolroom Amsterdam 2022,Clove,3,186240,FALSE,0.733,0.956,4,-8.004,0,0.0618,0.0645,0.282,0.598,0.428,125.022,4,disco,0.355901935
28486,6fUyCEJju5st7aDoN1nDN0,Miles Away;braev,Heartless,Heartless,41,234324,FALSE,0.467,0.644,6,-4.792,0,0.0382,0.182,0,0.0945,0.308,148.049,4,dub,0.02564743
67072,2eeqdn2XNYJ6beAoHFa4xY,Feid;Sky Rompiendo,Esto No Se Le Dedica A Cualquiera,Quemando Calorías,7,182506,FALSE,0.678,0.698,7,-4.57,1,0.0587,0.00214,4.94E-06,0.0945,0.812,192.005,4,latin,0.964692198
80136,1n1IDjxVczGQoNg4GMl670,A.R. Rahman;A. R. Reihana;Bamba Bakya,Ponniyin Selvan Part-1 (Original Motion Picture Soundtrack),Ponni Nadhi,68,290526,FALSE,0.687,0.633,8,-9.552,1,0.141,0.119,0,0.291,0.567,151.996,4,pop-film,0.340395204
57086,0A3hi4R0OZhvukBOrJhesu,Zaeden,Genesis 1:1,Genesis (Intro),62,72000,FALSE,0.345,0.68,2,-10.64,1,0.0288,0.573,0.984,0.192,0.151,100.001,4,indie,0.857111119
106926,4EoNrE75AtcCC6RgbNOqBB,Troublemakers,1995-2000,Staden Göteborg,36,117258,FALSE,0.418,0.93,2,-7.251,1,0.0489,9.85E-06,0.000106,0.525,0.592,110.707,4,swedish,0.034757264
72352,1v2e2rAmPZMXsUl3zdQLN0,Volumes,Happier?,Bend,50,258560,FALSE,0.507,0.861,2,-6.259,1,0.0448,0.000539,0.00184,0.169,0.484,150.96,4,metalcore,0.599116522
79725,2KOxgVJN5IGm8Of4IARigO,Mayumi Sasaki,Shu's Sonata,Shu's Sonata,49,151261,FALSE,0.198,0.0224,7,-25.397,1,0.0377,0.99,0.87,0.107,0.12,73.883,1,piano,0.954270259
5089,3dG1jxbfBIZvzyFwAcsmS0,ENHYPEN,BORDER : CARNIVAL,Not For Sale,66,181196,FALSE,0.583,0.589,2,-6.621,1,0.203,0.0612,0,0.108,0.56,192.13,4,anime,0.011734949
32595,6eNbZHgy85Hsw6JGME1j6P,Vitalic,Tsugi Club,The Light Is a Train,0,344335,FALSE,0.864,0.828,4,-8.525,0,0.147,0.0118,0.886,0.107,0.0846,127.016,4,electronic,0.977958964
24646,1TddQ4lgqP20vMhf1VPQch,A Number Of Names,Shari Vari Remixes Double Ep.,Shari Vari - Eddie Fowlkes Techno Soul Mix,5,342956,FALSE,0.805,0.721,1,-12.879,1,0.0781,0.0117,0.407,0.0701,0.561,125.094,4,detroit-techno,0.854875632
101953,75skmcKUZLzncei8MyjeNs,Amor de la luna,Reflexión en el tiempo,La amabilidad,57,143406,FALSE,0.154,0.0121,11,-33.914,1,0.041,0.936,0.675,0.134,0.0379,135.653,3,sleep,0.04254149
29814,2QeTXxduUbXpSWY3WCVK2v,NURKO;RØRY,Better Off Lonely,Better Off Lonely,41,270000,TRUE,0.557,0.695,1,-4.925,1,0.0373,0.626,1.13E-06,0.0838,0.201,127.933,4,dubstep,0.994539362
91388,2hmvQvru8BNa9ORSJZfchd,Bryan Adams,Beste Weihnachtslieder,Christmas Time,0,243057,FALSE,0.503,0.582,0,-4.324,1,0.0253,0.472,0,0.103,0.326,77.321,4,rock,0.176233437
46772,4LZy1CUAJXV6U0LVDP3mPz,Neophyte,You Can't Kill Me,You Can't Kill Me,17,236400,TRUE,0.543,0.998,1,-1.263,1,0.215,0.00956,3.85E-05,0.343,0.129,100.003,4,happy,0.977800885
11402,5pztwVl6brVgqYjYQ93us6,Seal,Soul,Stand by Me,60,242813,FALSE,0.736,0.439,9,-6.436,1,0.0272,0.256,0,0.143,0.812,107.455,4,british,0.495687436
23458,0fusqEZznLhqoNNdHllbgg,Jack Wins;Caitlyn Scarlett,Freewheelin',Freewheelin',41,211974,FALSE,0.598,0.822,1,-4.791,1,0.0451,0.0696,0,0.372,0.268,125.056,4,deep-house,0.282386461
17769,2MgwaKmXHTmBasVC93IbTa,Processor;Modesty Beast,Modern Way,Modern Way,16,203389,FALSE,0.595,0.946,6,-3.157,0,0.173,0.00577,0.2,0.594,0.558,118,4,club,0.117828441
113165,2RxEX1W0GSQRcQEmwut9OA,for KING & COUNTRY,Burn The Ships,Hold Her,53,244320,FALSE,0.393,0.481,0,-9.168,1,0.0523,0.45,0,0.222,0.104,80.086,4,world-music,0.200044381
34679,7yzbimr8WVyAtBX3Eg6UL9,Leonard Cohen,Various Positions,Hallelujah,64,277160,FALSE,0.28,0.344,0,-12.577,1,0.0293,0.715,0.00642,0.133,0.232,171.143,3,folk,0.842213697
43077,73z1JwmldEYCqPfvpcUxr7,KC Lights;Leo Stannard,Toolroom Amsterdam 2022,Daydreamer - Night Mix,4,202250,FALSE,0.563,0.916,9,-6.58,0,0.0397,0.00139,0.37,0.356,0.19,126,4,groove,0.272656475
20853,58q2HKrzhC3ozto2nDdN4z,Cardi B;Bad Bunny;J Balvin,Invasion of Privacy,I Like It,79,253390,TRUE,0.816,0.726,5,-3.998,0,0.129,0.099,0,0.372,0.65,136.048,4,dance,0.957820303
46297,2kpXW7CpO9yRgCOeqG5PuQ,PartyfrieX,Partyfreak,Turbonaise,22,186613,FALSE,0.666,0.938,11,-5.873,1,0.0592,0.00148,0.174,0.148,0.635,182.023,4,happy,0.558729129
103384,7tgZA5AwbrKa9o5SLOgi1D,The Jackson 5,A Very 70s Christmas,Frosty The Snowman,0,159413,FALSE,0.672,0.615,0,-8.274,1,0.0293,0.471,0,0.0911,0.944,119.693,4,soul,0.468625646
50668,2cwPzt8Bi9w44yBbtmg0m6,Stam1na,Novus Ordo Mundi,Kriittinen massa,21,321475,FALSE,0.0867,0.958,7,-7.146,1,0.0604,9.64E-06,0.0864,0.314,0.086,197.95,4,heavy-metal,0.121982945
107700,4Zehi1XQ5vKkIxMoqZ1L38,Neon Indian,"The Music of Grand Theft Auto V, Vol. 1: Original Music",Change Of Coast,46,192733,FALSE,0.468,0.935,2,-3.901,0,0.0456,0.00126,0.00712,0.0761,0.619,182.002,4,synth-pop,0.098041335
112474,3aSrj9NKKBlZ3PSg2PFB17,Allame,Toprak,Toprak,40,186283,FALSE,0.77,0.825,7,-4.985,1,0.196,0.302,0,0.362,0.651,136.046,4,turkish,0.149474101
31039,7tWbogz6sIIV6FDcbxkEKw,Billie Eilish,Halloween & Alternative,bury a friend,3,193143,FALSE,0.887,0.388,8,-14.505,1,0.349,0.739,0.143,0.106,0.205,120.035,4,electro,0.790075581
26461,0gSmKzjgYIJGxMnjuwBG5T,SHIKI THEATRE COMPANY,ディズニー 『アナと雪の女王』 ミュージカル <劇団四季> (オリジナル・サウンドトラック),Vuelie/太陽よ 輝いて,22,268800,FALSE,0.315,0.394,8,-7.544,1,0.0361,0.446,0,0.115,0.268,97.298,4,disney,0.464979137
57901,6bZuZKR8hoyzZXNh1IW2Bu,Anna of the North,Lovers,Lovers,59,215773,FALSE,0.554,0.486,8,-8.856,1,0.0403,0.458,0.00737,0.136,0.422,94.984,4,indie,0.793816676
80106,4IGfpRPTnhzZyL74Ilubrb,KK,Gangster,Tu Hi Meri Shab Hai,65,387947,FALSE,0.568,0.726,9,-6.087,0,0.0366,0.491,0.000764,0.122,0.564,118.842,4,pop-film,0.184876933
61296,5XrKq555zNrFoO4tBfXcUi,Nogizaka46,Time flies (Complete Edition),夏のFree&Easy,25,302760,FALSE,0.399,0.935,0,-3.878,1,0.0717,0.0178,1.02E-05,0.272,0.424,169.841,4,j-idol,0.835679278
21966,1WzCLRlR2dCMwIFvf5IIOz,T.O.K.,Ragga Ragga Ragga 16,Falla We,25,214133,FALSE,0.811,0.741,2,-4.042,1,0.123,0.358,0,0.139,0.66,94.706,4,dancehall,0.387471486
67079,5hsExtdcPmoDQTc9rhK6ui,Feid,Perreo en Halloween,Si Te La Encuentras Por Ahí,4,191506,FALSE,0.736,0.569,8,-3.559,0,0.0779,0.144,5.27E-05,0.112,0.433,171.973,4,latin,0.659299215
55448,2vP8Frr7MNTLYCK37cit1K,Rishabh;Poorva Thakur,Akhiyaan Da Surma (Lokan Ton Chhuppa Ke Rakhin),Akhiyaan Da Surma (Lokan Ton Chhuppa Ke Rakhin),50,159843,FALSE,0.766,0.344,4,-10.324,1,0.0435,0.958,0,0.0975,0.521,130.124,4,indian,0.526356488
65954,5BXr7hYZQOeRttkeWYTq5S,STAYC,STAYDOM,ASAP,70,194080,FALSE,0.764,0.802,0,-4.217,1,0.0351,0.102,0,0.189,0.323,132.02,4,k-pop,0.570541198
37091,5mCfBswaQFbJ2i1OovGZP5,Stevie Wonder,Christmas Playlist 2022,Someday At Christmas,0,169293,FALSE,0.325,0.536,5,-6.04,1,0.0323,0.614,0,0.251,0.218,101.483,4,funk,0.078303086
101920,3rqtyU3hEBbdAKMVzQDl1Z,Nature Sounds,Rainforest - Sounds of Nature,Restful Rainforest Daytime Birds and Insects,33,570036,FALSE,0.159,0.122,1,-19.339,0,0.0523,0.995,0.698,0.15,0.0191,130.894,4,sleep,0.815569078
105392,30JekCiyADngsr5Zb8ZK0v,Type.Raw;Filliboom,Loungin',Sleep Music,14,134379,FALSE,0.728,0.378,8,-10.498,0,0.243,0.619,0.303,0.115,0.627,83.954,4,study,0.667602454
61100,6vXRLoXXJymgJa9MWf0Tpn,Kyary Pamyu Pamyu,もしもし原宿,チェリーボンボン,38,218466,FALSE,0.691,0.954,1,-1.755,1,0.0341,0.223,0.004,0.138,0.808,130.037,4,j-idol,0.911276367
100171,4LHCmlYZJ9LGQa62C2kolH,Panteon Rococo,Ofrenda,El Lado Oscuro,42,179160,FALSE,0.687,0.876,0,-2.834,0,0.0328,0.0481,0,0.0966,0.537,109.974,4,ska,0.087696744
31164,3mRLHiSHYtC8Hk7bzZdUs1,Bishop Briggs,Church Of Scars,River,75,216133,FALSE,0.733,0.477,2,-6.737,0,0.0687,0.302,2.97E-06,0.0579,0.545,62.507,4,electro,0.649438783
51040,209pScL6fUhISxcLWkB6rf,Anirudh Ravichander,Vikram (Original Background Score),Lokiverse - Background Score,73,156330,FALSE,0.64,0.86,7,-4.481,1,0.101,0.302,0.468,0.109,0.516,96.996,4,hip-hop,0.815718782
3273,2dHFbe42W3zlzLRbjvvbp3,Marilyn Manson,Halloween Metal Nights,The Beautiful People,1,222773,TRUE,0.609,0.948,9,-4.938,1,0.113,0.00404,0.0978,0.042,0.786,144.037,4,alternative,0.8813059
88463,1CAeeyQyXfuEfM13nSYuXi,Kevin Roldan,Halloween con perreito,PPP,0,129332,FALSE,0.798,0.625,4,-6.83,1,0.13,0.383,3.33E-05,0.125,0.774,92.994,4,reggae,0.729449031
5967,1UmSXM9l5MVLOfEbeE67p8,Kijugo,Departure but is it okay if it's lofi?,Departure but is it okay if it's lofi?,43,106666,FALSE,0.797,0.348,10,-12.885,0,0.042,0.955,0.937,0.162,0.364,126.026,4,anime,0.171032942
3653,4Sxx1wd4nnB8ob8Zsujwrs,Linkin Park,Minutes to Midnight,Shadow of the Day,52,290360,FALSE,0.534,0.393,11,-7.813,1,0.0292,0.00479,0.0107,0.107,0.0641,110.007,4,alternative,0.988970143
91604,7EZC6E7UjZe63f1jRmkWxt,The Cranberries,No Need To Argue (The Complete Sessions 1994-1995),Zombie,82,306440,FALSE,0.309,0.649,7,-8.994,1,0.035,0.0158,0.00591,0.367,0.312,166.915,4,rock,0.143130009
7259,2TRasvoEvVTjbrfLVzbJK2,Trampled by Turtles,Trouble,Rich/Poor,26,219120,FALSE,0.473,0.552,5,-8.884,1,0.0289,0.198,0.0064,0.128,0.611,97.151,4,bluegrass,0.132352255
57055,5FVd6KXrgO9B3JPmC8OPst,Arctic Monkeys,AM,Do I Wanna Know?,88,272394,FALSE,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,4,indie,0.209585181
23331,60cDK8K6EAvk7SI7xOGVun,Namic;Marmy,Be Okay,Be Okay,56,152750,FALSE,0.648,0.482,5,-8.998,1,0.0304,0.0769,2.21E-06,0.0982,0.357,109.909,4,deep-house,0.987657356
68263,5LpyVD81GEyO9GNLsNI7QU,Jhayco;Bad Bunny,El perreo es el futuro,CÓMO SE SIENTE - Remix,0,227520,TRUE,0.807,0.606,3,-8.871,0,0.0872,0.0946,0,0.119,0.304,92.988,4,latino,0.745322021
